Tournament,Match ID,Player ID,Player,Number,Nation,Pos,Age,Min,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Serie A,f3741324,92b4758e,Samir Santos,3.0,br BRA,CB,26-289,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0
Serie A,f3741324,e33f36d5,Bram Nuytinck,17.0,nl NED,CB,31-139,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0
Serie A,f3741324,19e4eab9,Rodrigo Becão,50.0,br BRA,CB,25-244,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Serie A,f3741324,0d422df7,Marco Silvestri,1.0,it ITA,GK,30-202,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,f3741324,8c90fd7a,Victor Osimhen,9.0,ng NGA,FW,22-265,80.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Serie A,f3741324,03f946ed,Andrea Petagna,37.0,it ITA,FW,26-082,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,f3741324,2f557579,Lorenzo Insigne,24.0,it ITA,LW,30-108,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Serie A,f3741324,a5296e55,Piotr Zieliński,20.0,pl POL,"LM,RM",27-123,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,f3741324,5e861944,Matteo Politano,21.0,it ITA,RW,28-048,70.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Serie A,f3741324,a69e4806,Hirving Lozano,11.0,mx MEX,"RW,LW",26-052,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Serie A,f3741324,cf007308,Elif Elmas,7.0,mk MKD,"LM,LW,CM",21-361,90.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Serie A,f3741324,c0c7ff58,Fabián Ruiz Peña,8.0,es ESP,CM,25-170,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
Serie A,f3741324,ed90babd,Adam Ounas,33.0,dz ALG,"RW,CM",24-313,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,f3741324,6bb2c084,Andre-Frank Zambo Anguissa,99.0,cm CMR,"RM,LM",25-308,90.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
Serie A,f3741324,0b5a292a,Mário Rui,6.0,pt POR,LB,30-116,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Serie A,f3741324,3b12b11f,Alessandro Zanoli,59.0,it ITA,LB,20-352,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,f3741324,da974c7b,Kalidou Koulibaly,26.0,sn SEN,CB,30-092,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Serie A,f3741324,4b3e1a38,Amir Rrahmani,13.0,xk KVX,CB,27-208,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0
Serie A,f3741324,230a2fac,Giovanni Di Lorenzo,22.0,it ITA,RB,28-047,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Serie A,f3741324,82b1198a,David Ospina,25.0,co COL,GK,33-020,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Serie A,2128c9b7,00459419,Marko Arnautović,9.0,at AUT,FW,32-155,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0
Serie A,2128c9b7,e5bf73f3,Musa Barrow,99.0,gm GAM,LW,22-311,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Serie A,2128c9b7,ec5dae45,Emanuel Vignato,55.0,it ITA,"LW,DM",21-028,27.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Serie A,2128c9b7,e14ec482,Riccardo Orsolini,7.0,it ITA,RW,24-240,63.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
Serie A,2128c9b7,c50cee19,Andreas Skov Olsen,11.0,dk DEN,RW,21-266,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,9d4c45d6,Roberto Soriano,21.0,it ITA,AM,30-225,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,92d83c27,Mattias Svanberg,32.0,se SWE,DM,22-259,79.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
Serie A,2128c9b7,7eb97a8e,Nicola Sansone,10.0,it ITA,"LW,DM",30-011,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,20b3a502,Nicolás Domínguez,8.0,ar ARG,DM,23-085,90.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0
Serie A,2128c9b7,1780bb4a,Aaron Hickey,3.0,sct SCO,LB,19-103,79.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Serie A,2128c9b7,0a3065c8,Mitchell Dijks,35.0,nl NED,LB,28-224,11.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Serie A,2128c9b7,fb77bfef,Kevin Bonifazi,4.0,it ITA,CB,25-125,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0
Serie A,2128c9b7,563a68ad,Gary Medel,17.0,cl CHI,CB,34-049,90.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
Serie A,2128c9b7,e74f0e59,Lorenzo De Silvestri,29.0,it ITA,RB,33-121,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
Serie A,2128c9b7,ab4449d6,Łukasz Skorupski,28.0,pl POL,GK,30-139,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,d7d32194,Mattia Destro,23.0,it ITA,FW,30-185,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
Serie A,2128c9b7,b7a5bc86,Mohamed Fares,93.0,dz ALG,LW,25-218,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Serie A,2128c9b7,c8c0dccd,Manolo Portanova,90.0,it ITA,"AM,LW",21-111,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,f95f49d2,Yayah Kallon,91.0,sl SLE,"RW,AM",20-083,90.0,5.0,3.0,4.0,1.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,1.0,6.0,1.0,0.0
Serie A,2128c9b7,6f5ead86,Hernani,33.0,br BRA,AM,27-178,67.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Serie A,2128c9b7,d711d04f,Goran Pandev,19.0,mk MKD,FW,38-056,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,e58cbfd5,Nicolò Rovella,65.0,it ITA,DM,19-291,45.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Serie A,2128c9b7,d3d758d8,Valon Behrami,11.0,ch SUI,DM,36-155,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,e8c930bb,Milan Badelj,47.0,hr CRO,DM,32-208,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0
Serie A,2128c9b7,35dd6d80,Domenico Criscito,4.0,it ITA,LB,34-265,90.0,3.0,2.0,2.0,1.0,0.0,3.0,3.0,100.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0
Serie A,2128c9b7,16b9d5cf,Nikola Maksimović,52.0,rs SRB,CB,29-300,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0
Serie A,2128c9b7,0821331c,Mattia Bani,13.0,it ITA,CB,27-285,79.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,0.0,2.0,4.0,2.0,0.0
Serie A,2128c9b7,afbf187b,Zinho Vanheusden,3.0,be BEL,CB,22-054,11.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Serie A,2128c9b7,247ed022,Andrea Cambiaso,50.0,it ITA,RB,21-213,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,2128c9b7,71dc23da,Paolo Ghiglione,18.0,it ITA,RB,24-231,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Serie A,2128c9b7,10dc46f0,Salvatore Sirigu,57.0,it ITA,GK,34-252,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Serie A,0b49d6f1,79443529,Dušan Vlahović,9.0,rs SRB,FW,21-236,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Serie A,0b49d6f1,2374aaca,Nicolás González,22.0,ar ARG,"LW,RW",23-168,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,94816803,Riccardo Sottil,33.0,it ITA,RW,22-110,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Serie A,0b49d6f1,3bb7af3b,Riccardo Saponara,8.0,it ITA,LW,29-274,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,528492ea,Alfred Duncan,32.0,gh GHA,LM,28-195,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,78841da9,José Callejón,7.0,es ESP,LM,34-222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,52611641,Lucas Torreira,18.0,uy URU,CM,25-222,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0
Serie A,0b49d6f1,5a2cb25d,Sofyan Amrabat,34.0,ma MAR,CM,25-031,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,d995ed27,Giacomo Bonaventura,5.0,it ITA,RM,32-030,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Serie A,0b49d6f1,fec5accc,Aleksandr Kokorin,91.0,ru RUS,LM,30-186,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,9e1577aa,Cristiano Biraghi,3.0,it ITA,LB,29-020,90.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
Serie A,0b49d6f1,f35430a4,Matija Nastasić,55.0,rs SRB,CB,28-177,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0
Serie A,0b49d6f1,bee704fc,Nikola Milenković,4.0,rs SRB,CB,23-344,90.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,3.0,5.0,3.0,0.0
Serie A,0b49d6f1,0000acda,Marco Benassi,24.0,it ITA,RB,27-013,64.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
Serie A,0b49d6f1,1d1691ad,Álvaro Odriozola,29.0,es ESP,RB,25-281,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Serie A,0b49d6f1,085e71a7,Bartłomiej Drągowski,69.0,pl POL,GK,24-033,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Serie A,0b49d6f1,f7036e1c,Lautaro Martínez,10.0,ar ARG,FW,24-030,82.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
Serie A,0b49d6f1,970b8574,Federico Dimarco,32.0,it ITA,WB,23-315,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,3bb7f478,Edin Džeko,9.0,ba BIH,FW,35-188,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Serie A,0b49d6f1,2c0f8e9e,Alexis Sánchez,7.0,cl CHI,FW,32-276,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,cd0fa27b,Hakan Çalhanoğlu,20.0,tr TUR,CM,27-225,82.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Serie A,0b49d6f1,ce30bfc8,Roberto Gagliardini,5.0,it ITA,CM,27-167,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,33b8d077,Marcelo Brozović,77.0,hr CRO,CM,28-309,90.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0
Serie A,0b49d6f1,6928979a,Nicolò Barella,23.0,it ITA,CM,24-226,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,44ac04e9,Matías Vecino,8.0,uy URU,CM,30-028,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,6fe90922,Ivan Perišić,14.0,hr CRO,"WB,FW",32-231,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0
Serie A,0b49d6f1,96e0490d,Matteo Darmian,36.0,it ITA,WB,31-293,65.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
Serie A,0b49d6f1,481c9ece,Denzel Dumfries,2.0,nl NED,WB,25-156,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0b49d6f1,75b86fb3,Alessandro Bastoni,95.0,it ITA,CB,22-161,90.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
Serie A,0b49d6f1,d0d8dd44,Stefan de Vrij,6.0,nl NED,CB,29-228,90.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0
Serie A,0b49d6f1,30f5ffa9,Milan Škriniar,37.0,sk SVK,CB,26-222,90.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Serie A,0b49d6f1,74419746,Samir Handanović,1.0,si SVN,GK,37-069,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,d3de9af0,Duván Zapata,91.0,co COL,FW,30-173,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Serie A,6f32a770,1cadaf34,Roberto Piccoli,99.0,it ITA,FW,20-237,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,48d5bd33,Ruslan Malinovskyi,18.0,ua UKR,FW,28-140,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0
Serie A,6f32a770,68252d6d,Josip Iličić,72.0,si SVN,FW,33-235,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,780e3631,Matteo Pessina,32.0,it ITA,AM,24-153,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Serie A,6f32a770,e599253a,Mario Pašalić,88.0,hr CRO,AM,26-224,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Serie A,6f32a770,a26fb8aa,Teun Koopmeiners,7.0,nl NED,CM,23-205,90.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0
Serie A,6f32a770,2a1beb34,Marten de Roon,15.0,nl NED,CM,30-176,90.0,5.0,3.0,3.0,2.0,0.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0
Serie A,6f32a770,2d970560,Robin Gosens,8.0,de GER,WB,27-078,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0
Serie A,6f32a770,149c5f5d,Giuseppe Pezzella,13.0,it ITA,WB,23-296,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,7fe90ccd,Davide Zappacosta,77.0,it ITA,WB,29-102,68.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
Serie A,6f32a770,c459a650,Joakim Mæhle,3.0,dk DEN,WB,24-124,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,6eee05f1,Berat Djimsiti,19.0,al ALB,CB,28-214,90.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
Serie A,6f32a770,e3cceee6,Merih Demiral,28.0,tr TUR,CB,23-200,90.0,4.0,2.0,3.0,0.0,1.0,4.0,5.0,80.0,1.0,1.0,1.0,0.0,3.0,7.0,4.0,0.0
Serie A,6f32a770,c56dc39e,Rafael Tolói,2.0,it ITA,CB,30-346,90.0,5.0,1.0,1.0,1.0,3.0,3.0,6.0,50.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0
Serie A,6f32a770,a111cf41,Juan Musso,1.0,ar ARG,GK,27-138,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Serie A,6f32a770,854ee61a,Grégoire Defrel,92.0,mq MTQ,FW,30-096,81.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Serie A,6f32a770,8790f988,Gianluca Scamacca,91.0,it ITA,FW,22-263,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,fe012aca,Jeremie Boga,7.0,ci CIV,LM,24-261,59.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Serie A,6f32a770,6e058f06,Giacomo Raspadori,18.0,it ITA,LM,21-215,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,570bb4b9,Hamed Junior Traorè,23.0,ci CIV,CM,21-217,66.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0
Serie A,6f32a770,eccbe56a,Filip Đuričić,10.0,rs SRB,CM,29-234,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Serie A,6f32a770,2a7d27c1,Davide Frattesi,16.0,it ITA,CM,21-334,81.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
Serie A,6f32a770,20094685,Maxime Lopez,8.0,fr FRA,CM,23-291,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,6f32a770,53a0e358,Domenico Berardi,25.0,it ITA,RM,27-051,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Serie A,6f32a770,07767f42,Francesco Magnanelli,4.0,it ITA,DM,36-313,59.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Serie A,6f32a770,65fd099c,Abdou Harroui,20.0,nl NED,DM,23-251,31.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Serie A,6f32a770,0a483542,Giorgos Kyriakopoulos,77.0,gr GRE,LB,25-228,90.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0
Serie A,6f32a770,8650af85,Gian Marco Ferrari,31.0,it ITA,CB,29-218,90.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0
Serie A,6f32a770,2200181e,Kaan Ayhan,5.0,tr TUR,CB,26-315,90.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
Serie A,6f32a770,1295552e,Mert Müldür,17.0,tr TUR,RB,22-171,90.0,3.0,2.0,3.0,0.0,0.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0
Serie A,6f32a770,8cabdc1e,Andrea Consigli,47.0,it ITA,GK,34-237,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Serie A,0cdf92e5,38d9ce53,Janis Antiste,22.0,fr FRA,FW,19-035,76.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Serie A,0cdf92e5,a4948e67,M'Bala Nzola,18.0,ao ANG,FW,25-035,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0cdf92e5,f9758dae,Emmanuel Gyasi,11.0,gh GHA,LW,27-254,90.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0
Serie A,0cdf92e5,d3298c99,Daniele Verde,10.0,it ITA,RW,25-094,76.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Serie A,0cdf92e5,7703afb6,Rey Manaj,9.0,al ALB,RW,24-210,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,0cdf92e5,957e4c87,Giulio Maggiore,25.0,it ITA,AM,23-194,84.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Serie A,0cdf92e5,0489bb30,Eddie Salcedo,29.0,it ITA,AM,19-356,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Serie A,0cdf92e5,0d077b88,Mehdi Bourabia,6.0,ma MAR,DM,30-046,76.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,3.0,3.0,0.0,1.0,2.0,5.0,0.0
Serie A,0cdf92e5,da5a981b,Jacopo Sala,7.0,it ITA,DM,29-291,14.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
