Tournament,Player,Number,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_Prog,Passes_Succ,Dribbles_Att
Premier League,Che Adams,10.0,sct SCO,FW,26,62.57272727272727,0.21818181818181817,0.1,0.0,0.0,1.5363636363636364,0.6909090909090909,0.00909090909090909,0.0,22.072727272727274,0.4909090909090909,0.15454545454545454,0.5,0.24363636363636365,0.24363636363636365,0.10545454545454547,1.6,0.17272727272727273,9.772727272727273,14.672727272727272,66.48272727272727,0.9727272727272728,0.6909090909090909,1.1818181818181819
Premier League,Jack Stacey,17.0,eng ENG,WB,26,67.32,0.0,0.08,0.0,0.0,0.24,0.08,0.12,0.0,41.28,1.0,0.8,1.16,0.027999999999999997,0.027999999999999997,0.09200000000000001,0.76,0.08,23.8,33.56,63.984000000000016,1.8,0.68,1.08
Premier League,Marcos Senesi,25.0,ar ARG,CB,25,78.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,47.666666666666664,1.8333333333333333,1.3333333333333333,1.3333333333333333,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.5833333333333334,0.08333333333333333,30.0,37.666666666666664,79.63333333333334,1.0,0.08333333333333333,0.16666666666666666
Premier League,Jamal Lowe,18.0,jm JAM,FW,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Premier League,Rico Lewis,82.0,eng ENG,RB,17,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,13.0,89.93333333333334,0.3333333333333333,0.0,0.3333333333333333
Premier League,John Stones,5.0,eng ENG,CB,28,77.3883495145631,0.04854368932038835,0.019417475728155338,0.0,0.0,0.49514563106796117,0.1650485436893204,0.019417475728155338,0.009708737864077669,77.83495145631068,0.7961165048543689,0.7184466019417476,0.5728155339805825,0.04563106796116504,0.04563106796116504,0.015533980582524271,0.7669902912621359,0.06796116504854369,67.69902912621359,72.18446601941747,91.3145631067961,3.058252427184466,0.34951456310679613,0.4077669902912621
Premier League,Conor Coady,30.0,eng ENG,CB,29,89.42168674698796,0.04216867469879518,0.006024096385542169,0.0,0.0,0.13855421686746988,0.05421686746987952,0.12650602409638553,0.0,54.27710843373494,0.8493975903614458,0.7289156626506024,0.927710843373494,0.03253012048192771,0.03253012048192771,0.005421686746987952,0.4578313253012048,0.030120481927710843,40.95783132530121,47.40963855421687,84.70481927710844,1.4036144578313252,0.08433734939759036,0.1144578313253012
Premier League,Tom Davies,26.0,eng ENG,"CM,DM",24,58.64957264957265,0.03418803418803419,0.017094017094017096,0.0,0.0,0.5384615384615384,0.10256410256410256,0.20512820512820512,0.0,32.598290598290596,1.170940170940171,0.9743589743589743,0.5641025641025641,0.03846153846153846,0.03846153846153846,0.022222222222222223,0.9487179487179487,0.07692307692307693,20.128205128205128,25.846153846153847,72.86068376068377,2.0427350427350426,0.6837606837606838,0.9572649572649573
Premier League,Salomón Rondón,33.0,ve VEN,FW,32,65.73404255319149,0.20212765957446807,0.11702127659574468,0.0,0.0,2.021276595744681,0.6702127659574468,0.07446808510638298,0.010638297872340425,28.680851063829788,0.2978723404255319,0.20212765957446807,0.5,0.21276595744680854,0.21276595744680854,0.07446808510638298,1.7553191489361701,0.19148936170212766,12.936170212765957,19.52127659574468,64.22340425531915,0.925531914893617,0.7446808510638298,1.4148936170212767
Premier League,Amadou Onana,8.0,be BEL,DM,20,52.04347826086956,0.021739130434782608,0.021739130434782608,0.0,0.0,0.6521739130434783,0.13043478260869565,0.13043478260869565,0.021739130434782608,29.0,1.8478260869565217,0.8695652173913043,0.43478260869565216,0.09130434782608694,0.09130434782608694,0.043478260869565216,0.9782608695652174,0.06521739130434782,17.91304347826087,21.891304347826086,80.31956521739131,1.4782608695652173,0.4782608695652174,1.065217391304348
Premier League,Calum Chambers,16.0,eng ENG,CB,27,77.24096385542168,0.04819277108433735,0.03614457831325301,0.0,0.0,0.8433734939759037,0.20481927710843373,0.1927710843373494,0.0,62.45783132530121,1.6506024096385543,1.4578313253012047,1.1204819277108433,0.060240963855421686,0.060240963855421686,0.04457831325301205,1.1566265060240963,0.08433734939759036,41.3855421686747,51.8433734939759,76.67349397590361,2.9879518072289155,0.5301204819277109,0.8433734939759037
Premier League,Tyrone Mings,5.0,eng ENG,CB,29,85.03149606299213,0.03937007874015748,0.05511811023622047,0.0,0.0,0.3937007874015748,0.11811023622047244,0.2204724409448819,0.007874015748031496,53.75590551181102,0.6456692913385826,1.1574803149606299,1.4409448818897639,0.03937007874015748,0.03937007874015748,0.020472440944881893,0.6771653543307087,0.08661417322834646,34.60629921259842,43.960629921259844,76.01181102362206,1.9448818897637796,0.25196850393700787,0.29133858267716534
Premier League,Ashley Young,18.0,eng ENG,"RB,LM",37,69.90066225165563,0.06622516556291391,0.10596026490066225,0.0,0.0,0.5231788079470199,0.17218543046357615,0.2119205298013245,0.006622516556291391,51.026490066225165,1.205298013245033,1.099337748344371,0.7417218543046358,0.025165562913907286,0.024503311258278145,0.09801324503311258,2.0927152317880795,0.2119205298013245,33.496688741721854,44.33112582781457,73.94701986754967,2.5695364238410594,0.5562913907284768,1.033112582781457
Premier League,Ederson,31.0,br BRA,GK,28,89.36224489795919,0.0,0.015306122448979591,0.0,0.0,0.0,0.0,0.05612244897959184,0.00510204081632653,32.54081632653061,0.061224489795918366,0.02040816326530612,0.00510204081632653,0.0,0.0,0.0035714285714285713,0.12755102040816327,0.025510204081632654,26.872448979591837,30.948979591836736,87.83163265306122,0.03571428571428571,0.01020408163265306,0.01020408163265306
Premier League,Kyle Walker,2.0,eng ENG,RB,32,84.24827586206897,0.020689655172413793,0.09655172413793103,0.0,0.0,0.46206896551724136,0.0896551724137931,0.09655172413793103,0.006896551724137931,86.9103448275862,1.110344827586207,0.8620689655172413,0.6137931034482759,0.018620689655172416,0.018620689655172416,0.07034482758620689,1.8206896551724139,0.1793103448275862,70.80689655172414,80.92413793103448,86.26137931034484,3.889655172413793,0.696551724137931,1.1172413793103448
Premier League,Rúben Dias,3.0,pt POR,CB,25,83.8082191780822,0.0410958904109589,0.0547945205479452,0.0,0.0,0.5068493150684932,0.136986301369863,0.1232876712328767,0.0,87.56164383561644,0.7671232876712328,0.958904109589041,0.8082191780821918,0.07123287671232875,0.07123287671232875,0.04520547945205479,0.8767123287671232,0.1232876712328767,75.26027397260275,80.94520547945206,91.03972602739726,3.4246575342465753,0.1506849315068493,0.2054794520547945
Premier League,Nathan Aké,6.0,nl NED,CB,27,84.36496350364963,0.08029197080291971,0.0364963503649635,0.0,0.0,0.5766423357664233,0.1897810218978102,0.10218978102189781,0.0,60.03649635036496,1.3211678832116789,1.0072992700729928,1.1167883211678833,0.06277372262773724,0.06277372262773724,0.040145985401459854,0.5401459854014599,0.058394160583941604,43.74452554744526,49.91240875912409,85.50072992700728,2.0583941605839415,0.11678832116788321,0.16058394160583941
Premier League,João Cancelo,7.0,pt POR,LB,28,79.9795918367347,0.047619047619047616,0.11564625850340136,0.0,0.0,1.272108843537415,0.3401360544217687,0.19727891156462585,0.013605442176870748,83.4421768707483,2.074829931972789,1.2925170068027212,0.6258503401360545,0.06666666666666667,0.06666666666666667,0.15034013605442179,3.0476190476190474,0.3673469387755102,61.91156462585034,74.36054421768708,82.46734693877552,4.918367346938775,1.8435374149659864,3.0952380952380953
Premier League,Cole Palmer,80.0,eng ENG,RM,20,20.818181818181817,0.0,0.0,0.0,0.0,0.5454545454545454,0.09090909090909091,0.0,0.0,14.363636363636363,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.05454545454545454,0.05454545454545454,0.009090909090909092,0.9090909090909091,0.09090909090909091,9.0,10.545454545454545,88.12727272727271,0.9090909090909091,0.36363636363636365,0.7272727272727273
Premier League,Kevin De Bruyne,17.0,be BEL,RM,31,76.04375,0.29375,0.41875,0.025,0.03125,2.5625,0.91875,0.0625,0.0,69.5625,1.3125,0.4,0.96875,0.19687500000000005,0.171875,0.379375,5.65,0.75625,46.4375,61.5,74.95750000000001,5.89375,1.375,2.1375
Premier League,Kalvin Phillips,4.0,eng ENG,CM,26,80.52,0.02,0.06,0.0,0.0,0.6,0.16,0.28,0.0,59.58,2.56,1.38,1.72,0.026000000000000006,0.026000000000000006,0.084,2.0,0.12,40.28,49.38,80.27,3.14,0.54,0.88
Premier League,Rodri,16.0,es ESP,CM,26,81.73118279569893,0.08602150537634409,0.06451612903225806,0.005376344086021506,0.005376344086021506,0.9623655913978495,0.27419354838709675,0.1774193548387097,0.0,83.24731182795699,2.295698924731183,1.0591397849462365,0.9247311827956989,0.061290322580645165,0.056989247311827966,0.04784946236559139,2.193548387096774,0.20430107526881722,68.09139784946237,74.73118279569893,90.23870967741937,4.532258064516129,0.6559139784946236,0.8118279569892473
Premier League,Bernardo Silva,20.0,pt POR,LM,27,68.92777777777778,0.17222222222222222,0.18333333333333332,0.0,0.0,1.2666666666666666,0.48333333333333334,0.1111111111111111,0.0,54.06111111111111,1.2222222222222223,0.5722222222222222,0.7722222222222223,0.15777777777777777,0.1561111111111111,0.15722222222222224,3.2055555555555557,0.3888888888888889,40.43888888888889,46.8,85.65277777777777,2.5444444444444443,1.261111111111111,2.0833333333333335
Premier League,İlkay Gündoğan,8.0,de GER,LM,31,65.72955974842768,0.22012578616352202,0.08176100628930817,0.018867924528301886,0.031446540880503145,1.4842767295597483,0.4591194968553459,0.09433962264150944,0.0,63.78616352201258,0.8301886792452831,0.7421383647798742,0.46540880503144655,0.20188679245283014,0.17735849056603775,0.11698113207547171,2.89937106918239,0.31446540880503143,51.74842767295598,57.84276729559748,89.61069182389937,3.8364779874213837,0.7421383647798742,1.0943396226415094
Premier League,Riyad Mahrez,26.0,dz ALG,RW,31,62.85,0.31875,0.2125,0.03125,0.04375,2.03125,0.84375,0.01875,0.0,44.375,0.73125,0.38125,0.7375,0.22625,0.1925,0.2,3.33125,0.575,29.4625,36.6625,80.106875,2.64375,1.4625,2.70625
Premier League,Phil Foden,47.0,eng ENG,RW,22,53.486486486486484,0.27927927927927926,0.14414414414414414,0.0,0.0,1.5945945945945945,0.6846846846846847,0.018018018018018018,0.0,35.68468468468468,0.6306306306306306,0.3153153153153153,0.32432432432432434,0.21621621621621623,0.21621621621621623,0.12972972972972974,2.5855855855855854,0.44144144144144143,24.54054054054054,30.045045045045047,81.2756756756757,1.6216216216216217,1.09009009009009,1.7567567567567568
Premier League,Jack Grealish,10.0,eng ENG,LW,26,82.07291666666667,0.1875,0.19791666666666666,0.0,0.010416666666666666,1.8125,0.6041666666666666,0.17708333333333334,0.0,50.010416666666664,0.8645833333333334,0.4583333333333333,0.6770833333333334,0.1885416666666667,0.18020833333333333,0.2427083333333334,5.395833333333333,0.5,33.260416666666664,41.03125,81.07499999999999,3.8333333333333335,1.9791666666666667,3.2291666666666665
Premier League,Julián Álvarez,19.0,ar ARG,FW,22,30.333333333333332,0.25,0.0,0.0,0.0,0.9166666666666666,0.5,0.0,0.0,13.083333333333334,0.5833333333333334,0.0,0.5,0.10833333333333332,0.10833333333333332,0.03333333333333333,1.0833333333333333,0.0,8.416666666666666,10.0,68.66666666666667,0.6666666666666666,0.3333333333333333,0.5833333333333334
Premier League,Erling Haaland,9.0,no NOR,FW,22,79.76923076923077,1.3846153846153846,0.23076923076923078,0.23076923076923078,0.23076923076923078,3.769230769230769,1.9230769230769231,0.15384615384615385,0.0,22.46153846153846,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.846153846153846,0.6615384615384616,0.2307692307692308,2.230769230769231,0.46153846153846156,11.0,14.923076923076923,74.66923076923078,1.3846153846153846,0.3076923076923077,0.8461538461538461
Premier League,Alphonse Areola,13.0,fr FRA,GK,29,89.27722772277228,0.0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604,0.0,28.613861386138613,0.019801980198019802,0.009900990099009901,0.0,0.0,0.0,0.0,0.04950495049504951,0.009900990099009901,22.217821782178216,26.762376237623762,83.5861386138614,0.0,0.0,0.0
Premier League,Łukasz Fabiański,1.0,pl POL,GK,37,88.72340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.026595744680851064,0.0,32.101063829787236,0.02127659574468085,0.015957446808510637,0.005319148936170213,0.0,0.0,0.0005319148936170213,0.10638297872340426,0.0,18.079787234042552,29.93617021276596,61.2281914893617,0.0,0.015957446808510637,0.015957446808510637
Premier League,Vladimír Coufal,5.0,cz CZE,RB,29,83.77464788732394,0.0,0.15492957746478872,0.0,0.0,0.39436619718309857,0.1267605633802817,0.1267605633802817,0.014084507042253521,58.80281690140845,1.8591549295774648,1.0985915492957747,1.1408450704225352,0.029577464788732397,0.029577464788732397,0.12676056338028166,2.1267605633802815,0.2535211267605634,34.267605633802816,50.40845070422535,66.24929577464788,2.6619718309859155,0.4225352112676056,0.7323943661971831
Premier League,Ben Johnson,2.0,eng ENG,CB,22,60.888888888888886,0.044444444444444446,0.0,0.0,0.0,0.2,0.044444444444444446,0.044444444444444446,0.0,40.24444444444445,1.4,0.9333333333333333,0.7333333333333333,0.015555555555555555,0.015555555555555555,0.031111111111111114,0.9111111111111111,0.1111111111111111,23.155555555555555,33.22222222222222,63.755555555555546,1.6444444444444444,0.37777777777777777,0.6444444444444445
Premier League,Kurt Zouma,4.0,fr FRA,CB,27,84.1923076923077,0.0641025641025641,0.01282051282051282,0.0,0.0,0.6025641025641025,0.20512820512820512,0.10897435897435898,0.01282051282051282,62.12179487179487,0.8717948717948718,1.6025641025641026,0.8974358974358975,0.05128205128205128,0.050641025641025635,0.008333333333333335,0.5064102564102564,0.038461538461538464,44.31410256410256,51.666666666666664,81.98910256410257,1.9935897435897436,0.24358974358974358,0.34615384615384615
Premier League,Aaron Cresswell,3.0,eng ENG,LB,32,86.43452380952381,0.03571428571428571,0.1130952380952381,0.0,0.0,0.5416666666666666,0.1130952380952381,0.13690476190476192,0.0,64.24404761904762,1.0654761904761905,1.0892857142857142,1.0476190476190477,0.030952380952380953,0.030952380952380953,0.11964285714285715,2.107142857142857,0.19642857142857142,42.892857142857146,57.226190476190474,73.4702380952381,3.1785714285714284,0.21428571428571427,0.5595238095238095
Premier League,Tomáš Souček,28.0,cz CZE,"DM,CM",27,87.4059405940594,0.18811881188118812,0.0297029702970297,0.0,0.0,1.4455445544554455,0.46534653465346537,0.10891089108910891,0.009900990099009901,50.02970297029703,2.1782178217821784,1.5841584158415842,1.0396039603960396,0.19603960396039605,0.19009900990099013,0.05247524752475247,1.4059405940594059,0.1485148514851485,29.08910891089109,38.75247524752475,73.62079207920793,2.405940594059406,0.27722772277227725,0.5445544554455446
Premier League,Declan Rice,41.0,eng ENG,"DM,CM",23,84.31491712707182,0.03867403314917127,0.055248618784530384,0.0055248618784530384,0.016574585635359115,0.6961325966850829,0.18232044198895028,0.1270718232044199,0.0,56.47513812154696,2.3480662983425415,1.6685082872928176,1.1878453038674033,0.04585635359116023,0.03259668508287293,0.03867403314917127,1.5856353591160222,0.16574585635359115,41.15469613259668,47.3756906077348,83.23204419889503,2.9502762430939224,0.9060773480662984,1.2486187845303867
Premier League,Saïd Benrahma,22.0,dz ALG,"LM,LW",26,57.46666666666667,0.14666666666666667,0.17333333333333334,0.013333333333333334,0.013333333333333334,1.68,0.5333333333333333,0.0,0.0,30.08,0.8,0.26666666666666666,0.48,0.14133333333333334,0.13066666666666665,0.12666666666666668,2.4266666666666667,0.25333333333333335,17.053333333333335,22.266666666666666,75.09733333333332,1.4133333333333333,1.4,2.84
Premier League,Manuel Lanzini,10.0,ar ARG,"AM,LW",29,58.27433628318584,0.10619469026548672,0.11504424778761062,0.02654867256637168,0.035398230088495575,0.9203539823008849,0.3008849557522124,0.08849557522123894,0.0,43.469026548672566,0.7345132743362832,0.6637168141592921,0.39823008849557523,0.10530973451327434,0.07787610619469025,0.09646017699115046,2.2212389380530975,0.2831858407079646,32.67256637168141,37.89380530973451,85.99557522123894,2.6194690265486726,1.2566371681415929,1.920353982300885
Premier League,Flynn Downes,12.0,eng ENG,RM,23,44.166666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,21.166666666666668,0.5,0.16666666666666666,1.5,0.03333333333333333,0.03333333333333333,0.0,1.0,0.0,14.5,17.0,73.25,0.6666666666666666,0.0,0.0
Premier League,Jarrod Bowen,20.0,eng ENG,"RW,RM,AM",25,76.49019607843137,0.22549019607843138,0.18627450980392157,0.00980392156862745,0.0196078431372549,1.8627450980392157,0.6078431372549019,0.058823529411764705,0.0,31.254901960784313,1.0098039215686274,0.6862745098039216,0.7254901960784313,0.25882352941176473,0.24803921568627454,0.153921568627451,2.4019607843137254,0.38235294117647056,14.607843137254902,22.19607843137255,64.79705882352941,1.1176470588235294,1.0490196078431373,2.2254901960784315
Premier League,Conor Coventry,32.0,ie IRL,"CM,FW",22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Premier League,Pablo Fornals,8.0,es ESP,"LW,FW,RW",26,70.97354497354497,0.10052910052910052,0.14285714285714285,0.0,0.0,1.3227513227513228,0.37566137566137564,0.09523809523809523,0.0,41.883597883597886,1.3650793650793651,0.7566137566137566,1.0317460317460319,0.10952380952380954,0.10952380952380954,0.14550264550264552,2.5873015873015874,0.291005291005291,25.49206349206349,33.87830687830688,74.17619047619047,3.005291005291005,0.746031746031746,1.4761904761904763
Premier League,Gianluca Scamacca,7.0,it ITA,FW,23,54.506493506493506,0.33766233766233766,0.025974025974025976,0.03896103896103896,0.03896103896103896,1.948051948051948,0.7662337662337663,0.14285714285714285,0.0,20.181818181818183,0.5844155844155844,0.2077922077922078,0.5064935064935064,0.27402597402597406,0.24285714285714285,0.07402597402597402,1.3766233766233766,0.11688311688311688,9.441558441558442,13.623376623376624,65.28831168831168,0.6233766233766234,0.5454545454545454,0.8181818181818182
Premier League,Michail Antonio,9.0,jm JAM,FW,32,69.98051948051948,0.2662337662337662,0.14285714285714285,0.006493506493506494,0.012987012987012988,2.1103896103896105,0.8116883116883117,0.12337662337662338,0.006493506493506494,30.792207792207794,0.5454545454545454,0.33766233766233766,0.7337662337662337,0.32532467532467535,0.31753246753246755,0.12467532467532469,2.3506493506493507,0.36363636363636365,12.571428571428571,20.155844155844157,60.841558441558455,1.0454545454545454,1.7857142857142858,3.1948051948051948
Premier League,Robert Sánchez,1.0,es ESP,GK,24,89.9873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0759493670886076,0.012658227848101266,42.151898734177216,0.0379746835443038,0.02531645569620253,0.0379746835443038,0.0,0.0,0.005063291139240506,0.10126582278481013,0.0,28.582278481012658,39.91139240506329,71.20632911392407,0.02531645569620253,0.0,0.0
