Player,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,Dribbles_Succ,Dribbles_Att,Dribbles_Succ%,Dribbles_Mis,Dribbles_Dis,Receiving_Rec,Receiving_Prog
José Callejón,40.48701298701299,0.5714285714285714,4.12987012987013,17.545454545454547,19.084415584415584,2.435064935064935,40.48051948051948,0.3116883116883117,0.7142857142857143,19.967532467532468,0.7402597402597403,0.4285714285714285,30.18831168831169,4.0
Giorgio Chiellini,65.49462365591398,7.333333333333333,29.161290322580644,33.67741935483871,3.064516129032258,0.6021505376344086,65.49462365591398,0.2043010752688172,0.2688172043010752,15.591397849462366,0.3225806451612903,0.1397849462365591,45.913978494623656,0.1397849462365591
Federico Bernardeschi,27.94029850746269,0.746268656716418,3.9477611940298503,11.186567164179104,13.208955223880595,1.7238805970149254,27.94029850746269,0.8955223880597015,1.537313432835821,39.155223880597006,1.1865671641791045,0.6940298507462687,20.388059701492537,2.746268656716418
Álvaro Morata,25.2090395480226,0.807909604519774,2.0,11.0,12.536723163841808,3.8587570621468927,25.180790960451976,0.7344632768361582,1.271186440677966,35.80112994350283,2.1977401129943503,1.4011299435028248,20.24858757062147,5.045197740112994
Franck Kessié,57.66111111111111,2.061111111111111,10.794444444444444,33.111111111111114,14.52777777777778,2.5,57.52777777777778,1.0722222222222222,1.5277777777777777,51.91666666666666,1.6444444444444444,1.1888888888888889,41.67777777777778,2.761111111111111
Zlatan Ibrahimović,32.76923076923077,1.1076923076923078,1.3384615384615384,13.923076923076923,17.76923076923077,5.292307692307692,32.61538461538461,0.4461538461538462,0.7846153846153846,23.97384615384616,1.4,0.6,26.70769230769231,5.092307692307692
Thomas Strakosha,34.53846153846154,29.60839160839161,34.14685314685315,0.4055944055944055,0.0069930069930069,0.0069930069930069,34.53846153846154,0.0139860139860139,0.0209790209790209,1.3986013986013983,0.0139860139860139,0.0,15.909090909090908,0.0
Luiz Felipe,54.150442477876105,6.513274336283186,25.513274336283185,26.53982300884956,2.371681415929204,0.4247787610619469,54.150442477876105,0.2389380530973451,0.336283185840708,18.141592920353983,0.3628318584070796,0.1858407079646017,36.91150442477876,0.1858407079646017
Ștefan Radu,57.06976744186046,3.86046511627907,20.751937984496124,30.21705426356589,6.542635658914729,0.3798449612403101,57.06976744186046,0.4806201550387597,0.5658914728682171,34.75503875968992,0.5581395348837209,0.2325581395348837,37.50387596899225,0.3255813953488372
Lucas Leiva,55.55483870967742,2.2838709677419358,13.619354838709675,35.95483870967742,6.412903225806452,0.432258064516129,55.55483870967742,0.3161290322580645,0.4387096774193548,22.043225806451613,0.4451612903225806,0.5096774193548387,35.8,0.4258064516129032
Alessio Cragno,34.078947368421055,29.32894736842105,33.921052631578945,0.1644736842105263,0.0,0.0,34.078947368421055,0.0,0.0,0.0,0.0328947368421052,0.006578947368421,10.802631578947368,0.0
Giorgio Altare,52.26315789473684,5.052631578947368,22.26315789473684,24.05263157894737,6.684210526315789,1.2105263157894737,52.26315789473684,0.4210526315789473,0.5263157894736842,34.21052631578947,0.3157894736842105,0.1578947368421052,25.105263157894736,0.4210526315789473
Luca Ceppitelli,50.4,6.954545454545454,26.49090909090909,22.318181818181817,1.9545454545454544,0.7272727272727273,50.4,0.1727272727272727,0.2,12.727272727272728,0.3272727272727272,0.1363636363636363,29.645454545454545,0.0909090909090909
Nahitan Nández,45.69318181818182,1.4204545454545454,8.886363636363637,21.0,16.625,1.9204545454545452,45.69318181818182,1.1704545454545454,2.2045454545454546,47.8340909090909,1.5113636363636365,1.0909090909090908,30.65909090909091,3.022727272727273
Dalbert Henrique,41.88541666666666,1.7708333333333333,10.083333333333334,19.447916666666668,12.833333333333334,0.6979166666666666,41.88541666666666,0.4166666666666667,0.90625,25.086458333333336,0.9895833333333334,0.6145833333333334,23.53125,1.5104166666666667
Marko Rog,32.92929292929293,0.8383838383838383,6.282828282828283,19.282828282828284,7.91919191919192,0.5757575757575758,32.92929292929293,1.0707070707070707,1.6464646464646464,44.942424242424245,0.8787878787878788,0.7070707070707071,21.727272727272727,1.1515151515151516
Alessandro Deiola,25.821782178217823,1.534653465346535,7.247524752475248,13.257425742574258,5.594059405940594,0.5643564356435643,25.821782178217823,0.2178217821782178,0.4158415841584158,17.16138613861386,0.801980198019802,0.4257425742574257,14.653465346534654,1.2475247524752475
Leonardo Pavoletti,26.4812030075188,0.8646616541353384,2.4586466165413534,13.097744360902256,11.06015037593985,3.406015037593985,26.4812030075188,0.1654135338345864,0.2706766917293233,12.280451127819548,1.7894736842105263,0.706766917293233,20.789473684210527,3.932330827067669
Keita Baldé,18.991525423728813,0.2542372881355932,1.3898305084745763,7.584745762711864,10.23728813559322,2.483050847457627,18.991525423728813,0.635593220338983,1.1016949152542372,31.018644067796608,1.5593220338983051,0.652542372881356,14.805084745762713,3.559322033898305
João Pedro,31.56852791878173,0.868020304568528,3.1928934010152283,14.700507614213198,14.121827411167512,3.248730964467005,31.482233502538072,1.0050761421319796,1.9898477157360408,35.47309644670051,2.1319796954314723,1.2030456852791878,23.055837563451774,4.451776649746193
Salvatore Sirigu,35.50568181818182,29.8125,35.30681818181818,0.2045454545454545,0.0056818181818181,0.0,35.50568181818182,0.0284090909090909,0.0284090909090909,2.840909090909091,0.0284090909090909,0.0,13.568181818181818,0.0
Morten Frendrup,45.6,1.3,11.9,24.4,9.8,0.5,45.6,0.3,0.5,30.0,1.5,0.3,16.0,0.7
Mattia Bani,52.23478260869565,7.217391304347826,29.46086956521739,21.469565217391303,1.6434782608695653,0.7565217391304347,52.23478260869565,0.0260869565217391,0.0521739130434782,2.608695652173913,0.3739130434782609,0.1217391304347826,29.88695652173913,0.1739130434782608
Kelvin Yeboah,20.647058823529413,0.5294117647058824,2.411764705882353,7.235294117647059,11.352941176470589,3.0,20.647058823529413,0.7647058823529411,2.117647058823529,27.447058823529414,2.588235294117647,0.7647058823529411,13.823529411764708,2.823529411764706
Stefano Sturaro,33.31506849315068,1.7397260273972603,7.438356164383562,17.45205479452055,8.753424657534246,0.9315068493150684,33.31506849315068,0.4383561643835616,0.8082191780821918,25.21095890410959,1.3424657534246576,0.9452054794520548,19.47945205479452,1.5205479452054795
Milan Badelj,59.30882352941177,2.1838235294117645,13.330882352941176,37.14705882352941,9.536764705882351,0.5588235294117647,59.30882352941177,1.088235294117647,1.4705882352941178,52.45735294117648,1.0073529411764706,0.75,38.088235294117645,0.8308823529411765
Pablo Galdames Millán,29.73684210526316,1.0,5.2105263157894735,17.42105263157895,7.473684210526316,0.6842105263157895,29.73684210526316,0.3684210526315789,0.7894736842105263,21.931578947368426,0.5263157894736842,0.8947368421052632,17.0,1.0
Nadiem Amiri,37.63503649635037,0.4671532846715328,4.496350364963504,20.445255474452555,13.153284671532846,1.291970802919708,37.63503649635037,0.8394160583941606,1.6423357664233578,36.496350364963504,1.2992700729927007,0.7664233576642335,26.72992700729927,2.510948905109489
Albert Guðmundsson,25.33333333333333,0.9166666666666666,3.0,10.0,12.75,2.25,25.33333333333333,0.5833333333333334,1.1666666666666667,45.833333333333336,2.25,0.8333333333333334,15.416666666666666,2.9166666666666665
Manolo Portanova,22.3,1.0,4.066666666666666,10.8,7.833333333333333,1.3333333333333333,22.3,0.9333333333333332,1.7,39.11333333333334,1.9,1.0333333333333334,12.066666666666666,1.8666666666666667
Hernani,36.09278350515464,1.649484536082474,7.855670103092783,19.18556701030928,9.515463917525771,0.6907216494845361,36.08247422680412,0.9072164948453608,1.443298969072165,38.7639175257732,0.8762886597938144,0.7216494845360825,21.577319587628867,1.3298969072164948
Filippo Melegoni,20.05128205128205,0.5384615384615384,3.6666666666666665,8.435897435897436,8.153846153846153,0.7948717948717948,20.05128205128205,0.4102564102564102,0.6923076923076923,23.674358974358974,1.358974358974359,0.5128205128205128,13.0,1.7692307692307692
Caleb Ekuban,22.5,0.5333333333333333,2.3666666666666667,10.7,9.7,2.7,22.5,0.8666666666666667,1.7333333333333334,33.49666666666667,2.433333333333333,1.2666666666666666,15.866666666666667,4.1
Dexter Lembikisa,13.0,0.0,3.0,7.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
Lewis Hall,36.0,3.0,19.0,11.0,6.0,1.0,36.0,2.0,5.0,40.0,2.0,2.0,25.0,0.0
Nayef Aguerd,76.89010989010988,6.681318681318682,35.30769230769231,40.010989010989015,2.010989010989011,0.989010989010989,76.89010989010988,0.2527472527472527,0.3076923076923077,17.765934065934065,0.3406593406593406,0.2417582417582417,55.71428571428572,0.0329670329670329
Thomas Cannon,5.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0
Mateo Fernández,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Morgan Sanson,41.2520325203252,0.4308943089430894,5.382113821138211,23.585365853658537,13.24390243902439,1.4146341463414631,41.2520325203252,1.1382113821138211,1.853658536585366,45.856910569105686,1.8455284552845528,1.5040650406504066,29.3739837398374,3.4065040650406506
Javier Manquillo,37.25806451612903,2.913978494623656,12.827956989247312,15.698924731182796,9.13978494623656,0.4408602150537634,37.25806451612903,0.4408602150537634,0.9247311827956988,24.193548387096776,0.935483870967742,0.3440860215053763,17.29032258064516,1.075268817204301
Connor Ronan,4.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Cédric Soares,56.7962962962963,3.074074074074074,15.212962962962964,25.50925925925926,16.555555555555557,0.7870370370370371,56.7962962962963,0.3055555555555556,0.5185185185185185,23.45648148148148,0.9351851851851852,0.5833333333333334,31.61111111111111,1.3611111111111112
Reiss Nelson,18.041666666666668,0.25,2.4375,6.4375,9.625,1.6458333333333333,18.041666666666668,0.75,1.3958333333333333,29.075,0.6875,0.6666666666666666,13.020833333333334,2.1041666666666665
Degnand Gnonto,16.666666666666668,0.6666666666666666,5.333333333333333,4.0,8.0,0.3333333333333333,16.666666666666668,0.3333333333333333,0.6666666666666666,33.333333333333336,1.6666666666666667,0.3333333333333333,9.666666666666666,0.3333333333333333
Bryan,28.77922077922078,0.2727272727272727,3.090909090909091,9.142857142857142,17.155844155844157,2.1298701298701297,28.77922077922078,1.4415584415584417,2.74025974025974,39.45454545454545,2.1818181818181817,0.922077922077922,20.03896103896104,2.779220779220779
Julio César Enciso,14.5,0.0,0.5,7.5,6.5,1.0,14.5,0.5,2.0,25.0,1.5,1.5,9.5,1.0
Robin Olsen,33.77358490566038,30.69811320754717,33.679245283018865,0.0943396226415094,0.0,0.0,33.77358490566038,0.0,0.0,0.0,0.0566037735849056,0.0,12.245283018867925,0.0
Çağlar Söyüncü,69.77118644067797,7.389830508474576,35.03389830508475,33.16101694915254,2.0084745762711864,0.6949152542372882,69.77118644067797,0.2966101694915254,0.423728813559322,20.19830508474576,0.4745762711864407,0.1440677966101695,46.72881355932204,0.0762711864406779
Jonjo Shelvey,51.7906976744186,1.937984496124031,12.736434108527131,30.31007751937985,9.372093023255816,0.5193798449612403,51.7906976744186,0.5968992248062015,0.7984496124031008,41.34418604651162,0.7209302325581395,0.3333333333333333,31.356589147286822,0.627906976744186
Theo Walcott,23.89655172413793,0.396551724137931,3.5086206896551726,9.275862068965518,11.577586206896552,2.6206896551724137,23.89655172413793,0.8103448275862069,1.6724137931034482,31.674137931034487,1.9482758620689653,0.956896551724138,16.74137931034483,3.456896551724138
Jeremy Sarmiento,5.142857142857143,0.0,0.5714285714285714,1.4285714285714286,3.2857142857142856,0.2857142857142857,5.142857142857143,0.1428571428571428,0.7142857142857143,7.142857142857143,0.7142857142857143,0.1428571428571428,3.2857142857142856,0.8571428571428571
Alex Oxlade-Chamberlain,28.76,0.43,2.81,14.0,12.38,1.27,28.76,1.0,1.49,39.837,1.1,0.67,20.43,2.38
Luke Harris,3.5,0.0,0.0,2.5,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Curtis Jones,42.85714285714285,0.5306122448979592,5.285714285714286,23.73469387755102,14.16326530612245,1.2040816326530612,42.85714285714285,1.0612244897959184,1.530612244897959,41.69387755102041,0.8775510204081632,1.2040816326530612,34.59183673469388,2.489795918367347
Joe Rothwell,5.5,0.0,1.0,3.5,1.0,0.0,5.5,0.5,1.5,16.65,0.0,0.0,3.5,0.0
Siriki Dembélé,10.0,0.0,1.0,2.0,7.0,0.0,10.0,1.0,2.0,50.0,4.0,0.0,3.0,0.0
Hugo Bueno,43.333333333333336,3.333333333333333,16.666666666666668,12.666666666666666,14.166666666666666,1.1666666666666667,43.333333333333336,0.5,1.6666666666666667,22.21666666666667,1.0,0.3333333333333333,21.166666666666668,3.333333333333333
Jaïro Riedewald,23.88405797101449,1.2608695652173914,6.72463768115942,12.869565217391305,4.579710144927536,0.3623188405797101,23.88405797101449,0.3623188405797101,0.5072463768115942,26.328985507246376,0.6376811594202898,0.3043478260869565,13.579710144927535,0.5217391304347826
Nampalys Mendy,44.489583333333336,1.125,9.458333333333334,30.416666666666668,4.9375,0.0416666666666666,44.489583333333336,0.3229166666666667,0.4895833333333333,21.875,0.7291666666666666,0.4479166666666667,32.864583333333336,0.34375
Sergi Canós,31.857142857142858,1.8571428571428568,9.0,13.228571428571428,10.114285714285714,1.5142857142857142,31.857142857142858,0.7142857142857143,1.542857142857143,34.33142857142857,1.3428571428571427,0.7142857142857143,17.857142857142858,1.5714285714285714
James Garner,14.625,0.875,2.5,8.625,3.625,0.5,14.625,0.0,0.25,0.0,0.125,0.125,8.375,0.125
Dominic Calvert-Lewin,24.91194968553459,0.949685534591195,2.1132075471698117,10.635220125786164,12.452830188679243,3.1635220125786163,24.89308176100629,0.5283018867924528,1.0943396226415094,29.27672955974843,2.509433962264151,0.981132075471698,19.371069182389935,3.9748427672955975
Ibrahima Konaté,52.44303797468354,4.6835443037974684,23.139240506329116,27.91139240506329,1.835443037974684,0.569620253164557,52.44303797468354,0.4556962025316455,0.5569620253164557,23.629113924050632,0.4556962025316455,0.3291139240506329,31.632911392405063,0.1392405063291139
Josh Onomah,17.384615384615383,0.3846153846153846,2.3846153846153846,9.923076923076923,5.230769230769231,0.3846153846153846,17.384615384615383,0.1538461538461538,0.2307692307692307,15.384615384615383,0.7692307692307693,0.7692307692307693,12.153846153846152,0.9230769230769232
Harry Wilson,25.394736842105264,0.5263157894736842,3.526315789473684,11.157894736842104,11.0,1.4736842105263157,25.394736842105264,0.4736842105263157,0.8947368421052632,25.910526315789472,1.0263157894736843,0.7105263157894737,16.526315789473685,2.0526315789473686
Toti Gomes,62.57142857142857,10.0,31.428571428571427,28.857142857142858,2.857142857142857,0.7142857142857143,62.57142857142857,0.7142857142857143,0.8571428571428571,38.1,0.7142857142857143,0.2857142857142857,39.57142857142857,0.0
Joseph Hodge,17.333333333333332,0.3333333333333333,2.6666666666666665,8.0,6.666666666666667,1.3333333333333333,17.333333333333332,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,11.666666666666666,1.0
Carney Chukwuemeka,12.058823529411764,0.1764705882352941,1.7058823529411764,6.235294117647059,4.294117647058823,1.0,12.058823529411764,0.3529411764705882,0.6470588235294118,26.47058823529412,0.6470588235294118,0.3529411764705882,8.705882352941176,1.2352941176470589
Ethan Pinnock,60.17948717948718,8.666666666666666,32.7948717948718,21.58974358974359,6.076923076923077,1.6666666666666667,60.17948717948718,0.2564102564102564,0.3076923076923077,23.07692307692308,0.3076923076923077,0.282051282051282,29.46153846153846,0.3333333333333333
Serge Aurier,59.41747572815534,3.155339805825242,17.796116504854368,25.766990291262136,16.485436893203882,1.3883495145631068,59.41747572815534,0.9223300970873788,1.5242718446601942,40.67864077669903,1.2718446601941749,0.7961165048543689,33.44660194174757,2.388349514563106
Marc Albrighton,38.21212121212121,1.3636363636363635,7.8106060606060606,16.022727272727273,14.992424242424242,1.0,38.21212121212121,1.0454545454545454,2.1893939393939394,34.03409090909091,1.121212121212121,0.8106060606060606,24.13636363636364,2.265151515151515
Ludwig Augustinsson,55.19327731092437,2.411764705882353,15.655462184873947,23.6218487394958,16.428571428571427,1.3445378151260503,55.19327731092437,0.2521008403361344,0.5042016806722689,16.526050420168065,0.8571428571428571,0.4621848739495798,31.478991596638654,2.302521008403361
Liam Cooper,70.22222222222223,7.611111111111111,40.5,28.40740740740741,1.7407407407407407,0.8518518518518519,70.22222222222223,0.1111111111111111,0.1481481481481481,11.11111111111111,0.3518518518518518,0.0555555555555555,42.7037037037037,0.037037037037037
Junior Firpo,51.82954545454545,2.0568181818181817,13.522727272727272,24.670454545454547,14.147727272727272,2.090909090909091,51.82954545454545,0.7386363636363636,1.2954545454545454,43.75,0.8522727272727273,0.3977272727272727,33.36363636363637,2.5
Victor Lindelöf,62.38194444444444,7.298611111111111,31.854166666666668,28.875,1.9444444444444444,0.2916666666666667,62.38194444444444,0.1458333333333333,0.1736111111111111,13.88888888888889,0.3125,0.0902777777777777,41.75694444444444,0.0833333333333333
Aymeric Laporte,87.05343511450381,5.450381679389313,29.34351145038168,53.52671755725191,4.5038167938931295,0.900763358778626,87.05343511450381,0.1603053435114503,0.2290076335877862,14.122137404580153,0.2671755725190839,0.0916030534351145,67.63358778625954,0.1679389312977099
Diego Costa,23.59701492537313,0.5373134328358209,1.5970149253731345,10.164179104477611,11.940298507462687,3.238805970149253,23.53731343283582,0.5671641791044776,1.164179104477612,26.86567164179105,2.208955223880597,1.4477611940298507,19.52238805970149,4.82089552238806
Craig Dawson,46.65811965811966,6.735042735042735,23.54700854700855,19.7948717948718,3.5128205128205128,1.452991452991453,46.65811965811966,0.1196581196581196,0.1709401709401709,10.683760683760685,0.3418803418803419,0.1538461538461538,24.94871794871795,0.188034188034188
Jamal Lewis,47.741379310344826,3.2586206896551726,18.63793103448276,19.17241379310345,10.29310344827586,0.5689655172413793,47.741379310344826,0.7931034482758621,1.5862068965517242,33.90344827586207,0.9310344827586208,0.7068965517241379,26.879310344827587,1.206896551724138
Layvin Kurzawa,53.9041095890411,1.808219178082192,13.0,25.78082191780822,15.58904109589041,2.095890410958904,53.9041095890411,0.7123287671232876,1.3013698630136987,39.51506849315069,1.1917808219178083,0.726027397260274,34.945205479452056,3.0821917808219177
