Player,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,Prog
Santi Cazorla,40.31428571428572,49.67142857142857,80.84142857142855,756.5857142857143,242.15714285714284,17.457142857142856,19.3,90.08571428571427,15.357142857142858,17.714285714285715,85.61714285714285,6.257142857142857,9.914285714285716,60.82714285714285,0.2714285714285714,0.2042857142857142,0.1842857142857142,2.0285714285714285,4.971428571428572,1.3714285714285714,0.2142857142857142,4.5
Karl Toko Ekambi,18.570621468926557,24.242937853107343,75.95988700564972,274.0282485875706,47.93785310734463,10.853107344632768,12.943502824858758,84.19717514124294,5.621468926553672,7.192090395480226,75.10282485875706,1.1638418079096045,1.7570621468926553,50.99887005649717,0.1242937853107344,0.1401129943502825,0.1067796610169491,1.1355932203389831,0.8248587570621468,0.7796610169491526,0.1638418079096045,1.3389830508474576
Lillo,23.75,31.5,55.7,485.25,174.25,8.5,10.25,42.475,12.0,14.5,62.525000000000006,3.25,5.75,42.5,0.0,0.075,0.05,0.25,1.5,0.75,0.25,2.0
Luis Perea,3.5,4.0,83.35,43.5,20.0,2.5,2.5,100.0,0.5,0.5,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Iván Cuéllar,15.864583333333334,31.572916666666668,50.21354166666666,680.7604166666666,588.6979166666666,0.78125,0.8125,49.39270833333333,4.40625,4.552083333333333,92.153125,10.677083333333334,26.010416666666668,41.6,0.0,0.0010416666666666,0.0,0.0208333333333333,1.1354166666666667,0.0208333333333333,0.0,0.0208333333333333
Unai Bustinza,27.705128205128204,39.64102564102564,70.0025641025641,539.5769230769231,230.92307692307693,11.256410256410255,13.217948717948715,86.31282051282051,12.038461538461538,16.03846153846154,74.16410256410255,4.038461538461538,8.846153846153847,45.01282051282051,0.0256410256410256,0.032051282051282,0.0294871794871794,0.3717948717948718,2.5,0.3333333333333333,0.1923076923076923,2.1153846153846154
Rodrigo Tarín,18.625,24.96875,73.425,356.9375,143.3125,6.96875,8.0625,84.828125,9.34375,11.625,72.5125,2.09375,4.625,39.421875,0.0,0.003125,0.003125,0.03125,0.90625,0.09375,0.03125,0.65625
José Arnaiz,6.96969696969697,9.181818181818182,73.81212121212121,101.1818181818182,23.57575757575757,4.03030303030303,4.909090909090909,75.4969696969697,2.1515151515151514,2.727272727272727,69.72727272727273,0.4242424242424242,0.7272727272727273,27.524242424242424,0.0303030303030303,0.0303030303030303,0.0333333333333333,0.4848484848484848,0.4545454545454545,0.1818181818181818,0.1212121212121212,0.3939393939393939
Roberto Rosales,35.148148148148145,49.75308641975309,69.94691358024693,625.2098765432099,289.75308641975306,17.28395061728395,19.91358024691358,86.39382716049383,12.580246913580249,17.54320987654321,70.82222222222221,4.580246913580247,9.382716049382717,46.06296296296296,0.0246913580246913,0.111111111111111,0.0901234567901234,1.123456790123457,2.962962962962963,0.9506172839506172,0.5308641975308642,3.1728395061728394
Rubén Pérez,35.19318181818182,45.47727272727273,76.13636363636364,698.4431818181819,235.75,13.920454545454543,16.511363636363637,82.48295454545455,14.897727272727272,17.863636363636363,80.80795454545454,5.75,9.0,60.51363636363637,0.0113636363636363,0.0261363636363636,0.0125,0.3977272727272727,4.625,0.1818181818181818,0.0113636363636363,3.511363636363636
Javier Eraso,15.044776119402986,20.761194029850746,71.73283582089553,217.76119402985077,50.85074626865672,9.223880597014926,11.0,79.64477611940298,4.0,5.582089552238806,69.20746268656717,1.0597014925373134,2.417910447761194,35.670149253731346,0.044776119402985,0.0761194029850746,0.0597014925373134,0.7164179104477612,1.1343283582089552,0.2388059701492537,0.1343283582089552,0.9701492537313432
Pablo de Blasis,22.38888888888889,32.7037037037037,67.26296296296296,391.1111111111111,153.75925925925927,10.666666666666666,12.555555555555555,76.45555555555556,7.851851851851852,11.0,67.41666666666669,2.888888888888889,6.777777777777778,35.870370370370374,0.0555555555555555,0.0944444444444444,0.0703703703703703,0.7777777777777778,2.5,1.0185185185185186,0.5185185185185185,2.4074074074074074
Iván Ramis,31.727272727272727,39.61363636363637,79.23636363636363,761.2272727272727,258.70454545454544,7.068181818181818,8.5,81.7159090909091,16.318181818181817,18.727272727272727,84.72954545454546,7.977272727272727,11.272727272727272,66.50227272727274,0.0,0.0068181818181818,0.0022727272727272,0.0681818181818181,2.477272727272727,0.0,0.0,2.727272727272727
Xisco Campos,16.77777777777778,22.666666666666668,59.84444444444445,349.8888888888889,124.77777777777776,5.333333333333333,6.444444444444445,76.1888888888889,8.333333333333334,10.22222222222222,52.31111111111111,2.7777777777777777,5.222222222222222,33.666666666666664,0.1111111111111111,0.0333333333333333,0.0111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.5555555555555556
Lumor Agbenyenu,30.043478260869566,42.26086956521739,70.96086956521738,459.7826086956522,215.1304347826087,16.347826086956523,18.91304347826087,83.94782608695652,10.91304347826087,14.782608695652174,75.11304347826089,1.6521739130434785,4.695652173913044,37.52173913043477,0.0,0.0695652173913043,0.0652173913043478,0.6956521739130435,1.9130434782608696,1.0,0.5217391304347826,2.0
Aleksandar Trajkovski,8.714285714285714,11.714285714285714,69.82857142857144,160.35714285714286,40.35714285714285,4.214285714285714,4.928571428571429,69.52142857142857,1.7857142857142858,2.5,55.23571428571428,2.071428571428572,3.071428571428572,71.5142857142857,0.0,0.0857142857142857,0.0857142857142857,1.0,0.6428571428571429,0.2857142857142857,0.1428571428571428,0.5
Álex Alegría,6.416666666666667,9.583333333333334,64.64166666666667,80.08333333333333,10.25,4.208333333333333,5.708333333333333,64.56666666666666,1.7083333333333333,2.375,52.65,0.125,0.25,12.5,0.0,0.025,0.0083333333333333,0.25,0.5416666666666666,0.125,0.0,0.2916666666666667
Miguel Ángel Moyá,28.272727272727277,35.93939393939394,78.45454545454545,847.8181818181819,596.1818181818181,3.090909090909091,3.121212121212121,81.06060606060606,13.424242424242424,13.696969696969695,98.25757575757576,11.666666666666666,18.90909090909091,64.08181818181818,0.0,0.0,0.0,0.0,0.3939393939393939,0.0,0.0,0.0
Ezequiel Garay,40.01538461538462,46.95384615384615,84.21846153846154,823.3538461538461,277.66153846153844,11.676923076923076,12.8,91.33846153846154,22.861538461538466,24.83076923076923,91.52153846153846,5.076923076923077,8.507692307692308,58.95692307692308,0.0,0.0138461538461538,0.0092307692307692,0.1538461538461538,2.815384615384616,0.1384615384615384,0.0307692307692307,2.0
David Costas,37.19047619047619,42.285714285714285,85.6047619047619,730.3333333333334,239.9047619047619,12.142857142857142,13.095238095238097,79.29523809523809,20.09523809523809,21.476190476190474,94.4047619047619,4.428571428571429,6.0,63.41428571428572,0.0,0.0,0.0,0.0,1.761904761904762,0.0,0.0,1.5238095238095235
Pione Sisto,19.75,24.7,81.01125000000002,317.0,70.1875,11.05,12.425,86.95125,5.6625,6.975,80.45500000000001,2.15,3.4375,54.09375,0.125,0.0824999999999999,0.0875,0.7875,1.475,0.8,0.2625,1.625
Pape Cheikh Diop,19.59183673469388,22.448979591836736,86.91632653061224,316.265306122449,76.95918367346938,9.306122448979592,10.387755102040815,86.28775510204082,8.26530612244898,8.89795918367347,77.09591836734694,1.326530612244898,1.836734693877551,48.98979591836735,0.0204081632653061,0.0224489795918367,0.0081632653061224,0.3061224489795918,1.5918367346938775,0.1632653061224489,0.0,1.4081632653061225
Losada,3.5,6.0,61.150000000000006,61.0,19.5,1.5,2.0,83.35,1.5,2.5,58.35,0.5,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Fernández,3.4,5.35,61.36,46.9,10.3,1.65,2.5,52.74,1.1,1.55,48.33,0.15,0.25,10.0,0.05,0.01,0.015,0.15,0.3,0.05,0.0,0.35
Beñat Etxebarria,29.516129032258064,37.14516129032258,81.20967741935485,564.0967741935484,165.82258064516128,12.14516129032258,13.548387096774194,87.06451612903226,11.838709677419354,13.870967741935484,80.62903225806451,4.693548387096774,7.983870967741935,54.65161290322581,0.064516129032258,0.0983870967741935,0.0983870967741935,1.0806451612903225,3.096774193548387,0.5806451612903226,0.064516129032258,2.9838709677419355
Aritz Aduriz,7.686567164179104,12.134328358208956,63.04477611940298,98.38805970149254,19.80597014925373,4.91044776119403,6.970149253731344,67.43582089552238,1.9402985074626864,3.3134328358208958,48.70149253731344,0.2537313432835821,0.6268656716417911,19.9,0.0149253731343283,0.0283582089552238,0.0298507462686567,0.2835820895522388,0.8059701492537313,0.2238805970149253,0.0149253731343283,0.6268656716417911
Jokin Ezkieta,22.0,25.0,88.0,525.0,285.0,6.0,6.0,100.0,11.0,11.0,100.0,5.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Blesa,7.5,8.5,80.0,133.0,15.5,2.0,2.0,100.0,5.5,6.0,83.35,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Kiko Olivas,31.866666666666667,36.53333333333333,86.51733333333334,599.3066666666666,200.18666666666667,12.0,12.973333333333333,92.124,15.52,16.613333333333333,91.59866666666666,3.64,5.706666666666667,63.640000000000015,0.0,0.0026666666666666,0.0106666666666666,0.0933333333333333,1.586666666666667,0.0266666666666666,0.0,1.5466666666666666
José Antonio Miranda,2.25,4.0,50.0,18.75,2.0,2.0,2.5,83.325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Sabit Abdulai,2.333333333333333,4.666666666666667,23.33333333333333,46.66666666666666,3.333333333333333,0.6666666666666666,1.6666666666666667,33.333333333333336,1.3333333333333333,1.3333333333333333,33.333333333333336,0.3333333333333333,1.0,11.1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
Cheick Doukouré,10.8,13.514285714285714,78.31142857142858,175.45714285714286,47.34285714285714,5.542857142857143,6.828571428571428,77.4857142857143,3.971428571428572,4.714285714285714,76.38000000000001,0.9142857142857144,1.1428571428571428,43.81142857142857,0.0,0.0114285714285714,0.0028571428571428,0.1428571428571428,1.0571428571428572,0.0857142857142857,0.0,0.8571428571428571
Burgui,10.666666666666666,14.238095238095235,74.71904761904761,166.4047619047619,56.45238095238095,5.833333333333333,7.0,80.94047619047619,3.595238095238096,4.785714285714286,74.31666666666668,0.9047619047619048,1.4047619047619049,39.31428571428572,0.0,0.0476190476190476,0.0333333333333333,0.7142857142857143,1.1666666666666667,0.5238095238095238,0.0714285714285714,1.5238095238095235
Moussa Dembélé,9.024390243902438,12.934959349593496,67.40894308943089,109.72357723577235,17.70731707317073,5.634146341463414,7.308943089430894,74.30162601626017,2.089430894308943,2.959349593495935,63.6780487804878,0.3008130081300813,0.5528455284552846,20.867479674796748,0.08130081300813,0.0869918699186992,0.0528455284552845,0.7154471544715447,0.4065040650406504,0.3739837398373983,0.032520325203252,0.6341463414634146
Ricard,14.0,19.0,73.7,255.0,111.0,5.0,5.0,100.0,7.0,10.0,70.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Ibai Gómez,16.083333333333332,24.25,65.38437499999999,266.9583333333333,98.23958333333331,8.6875,10.104166666666666,84.90208333333334,4.614583333333333,6.958333333333333,60.5,1.9895833333333333,5.166666666666667,32.610416666666666,0.1145833333333333,0.1208333333333333,0.128125,1.0520833333333333,1.4479166666666667,0.6458333333333334,0.3854166666666667,1.3333333333333333
Álex Martín,15.5,20.5,71.5,342.5,149.5,5.5,5.5,100.0,6.5,7.0,96.15,3.5,6.5,29.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Francisco Reis Ferreira,22.33333333333333,26.33333333333333,55.93333333333334,472.6666666666667,180.33333333333331,6.666666666666667,7.0,64.10000000000001,12.0,13.333333333333334,58.66666666666666,3.333333333333333,4.666666666666667,48.9,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0
Miguel Ángel Rubio,14.0,21.33333333333333,59.06666666666666,294.0,158.33333333333334,5.333333333333333,6.333333333333333,79.63333333333334,6.0,8.333333333333334,64.10000000000001,2.6666666666666665,6.0,31.5,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.0
Facundo Ferreyra,3.6052631578947367,5.7105263157894735,61.00263157894735,45.21052631578947,8.394736842105264,2.210526315789474,3.0789473684210527,59.36052631578947,0.7894736842105263,1.3421052631578947,32.67631578947368,0.2105263157894736,0.2631578947368421,21.05263157894737,0.0,0.0105263157894736,0.0052631578947368,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.0526315789473684,0.2105263157894736
Ivan Šaponjić,5.363636363636363,7.545454545454546,58.50909090909091,70.72727272727273,8.727272727272727,3.4545454545454546,4.545454545454546,54.6,1.4545454545454546,2.1818181818181817,59.1,0.1818181818181818,0.1818181818181818,18.181818181818183,0.0,0.0,0.0,0.0,0.3636363636363636,0.1818181818181818,0.0,0.2727272727272727
Yoel,16.363636363636363,31.727272727272727,52.63636363636363,707.2727272727273,610.0909090909091,1.0909090909090908,1.181818181818182,63.63636363636363,4.0,4.545454545454546,79.2909090909091,11.272727272727272,25.818181818181817,45.42727272727273,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.0,0.0
Oriol Rey,10.0,12.0,83.3,211.0,58.0,3.0,4.0,75.0,5.0,5.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
Mamor Niang,4.0,4.0,100.0,35.0,4.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Baró,11.0,19.0,57.9,224.0,156.0,5.0,6.0,83.3,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.1,0.2,2.0,0.0,0.0,0.0,0.0
Nieto,1.5,1.5,100.0,12.0,0.0,1.5,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0
Aarón Martín,33.88235294117647,44.66666666666666,74.92156862745097,511.9607843137255,167.07843137254903,19.764705882352946,22.03921568627451,90.01176470588234,11.07843137254902,14.470588235294118,75.18823529411765,2.196078431372549,5.627450980392157,37.34117647058824,0.0588235294117647,0.0666666666666666,0.084313725490196,0.7254901960784313,1.803921568627451,0.7254901960784313,0.5098039215686274,1.8235294117647056
Jony Álamo,14.0,16.0,87.5,255.0,64.0,5.0,6.0,83.3,7.0,8.0,87.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kuki,3.0,4.5,78.55,45.5,13.0,1.5,2.5,75.0,1.5,1.5,100.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Sergio Benito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephane Keller,11.0,13.0,84.6,215.0,70.0,4.0,5.0,80.0,6.0,6.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfon,8.0,8.0,100.0,86.0,15.5,6.0,6.0,100.0,1.5,1.5,100.0,0.0,0.0,0.0,0.0,0.05,0.0,0.5,0.0,0.5,0.0,0.5
Jordan Holsgrove,18.0,20.8,85.16,252.8,51.8,11.8,12.2,98.1,4.4,5.0,80.0,1.0,2.4,25.72,0.0,0.0,0.0,0.2,1.4,0.0,0.0,0.2
Giorgi Kochorashvili,1.5,3.25,47.925,17.0,4.75,1.25,2.25,47.925,0.25,0.5,12.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25
Sergio Cubero Ezcurra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guillem Molina,28.0,34.5,80.15,467.0,134.0,13.5,18.0,73.75,14.0,14.5,97.6,0.5,1.5,25.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Rubén Yáñez,16.4,27.3,60.44,649.3,548.1,1.0,1.0,70.0,5.0,5.0,90.0,10.4,21.1,49.45,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0
Álex Millán,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lauti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Joe,1.5,3.1666666666666665,45.833333333333336,19.83333333333333,8.333333333333334,1.3333333333333333,1.8333333333333333,54.16666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666
Edgar Sevikyan,3.0,5.0,60.0,29.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ángel,14.0,31.0,45.2,627.0,593.0,0.0,0.0,0.0,5.0,6.0,83.3,9.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pepe,14.333333333333334,26.33333333333333,53.833333333333336,244.0,109.0,5.666666666666667,8.333333333333334,64.43333333333334,7.0,11.333333333333334,65.43333333333334,1.3333333333333333,5.666666666666667,22.866666666666664,0.0,0.0333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333
Kingsley Fobi,7.0,11.0,63.6,114.0,56.0,3.0,3.0,100.0,3.0,6.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Brunet,3.5,4.0,91.65,31.5,16.0,3.5,3.5,100.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Álvaro Bravo,8.0,9.0,88.9,104.0,26.0,5.0,6.0,83.3,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Dani Plomer,3.0,3.0,100.0,32.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Alcalá,23.89130434782609,31.43478260869565,70.97826086956523,530.1739130434783,179.84782608695653,5.739130434782608,6.869565217391305,77.50869565217391,13.782608695652174,15.76086956521739,81.65869565217392,4.152173913043479,7.956521739130435,49.15652173913045,0.0217391304347826,0.0152173913043478,0.0043478260869565,0.1304347826086956,1.4782608695652173,0.1304347826086956,0.0,1.4782608695652173
Idrissa Doumbia,16.608695652173914,18.043478260869566,85.83478260869566,274.60869565217394,55.43478260869565,8.173913043478262,8.608695652173912,87.40434782608696,7.043478260869565,7.521739130434782,88.54347826086956,1.1304347826086956,1.391304347826087,50.07391304347826,0.0,0.0043478260869565,0.0,0.0869565217391304,1.0434782608695652,0.0,0.0,0.8695652173913043
Abdoulay Diaby,5.0,10.0,50.0,38.0,7.0,5.0,6.0,83.3,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0
Aritz Arambarri,13.0,19.0,68.4,240.0,92.0,4.0,6.0,66.7,7.0,8.0,87.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Rubén Blanco,21.764705882352946,33.3235294117647,65.68529411764708,671.9803921568628,498.9509803921569,3.333333333333333,3.362745098039216,87.30392156862744,10.127450980392156,10.254901960784316,97.4843137254902,8.254901960784315,19.47058823529412,43.371568627450976,0.0,0.0019607843137254,0.0,0.0196078431372549,0.392156862745098,0.0098039215686274,0.0,0.0098039215686274
Tomás Tavares,5.666666666666667,7.0,78.06666666666666,72.0,26.0,4.0,4.333333333333333,83.33333333333333,1.0,1.6666666666666667,38.9,0.3333333333333333,0.3333333333333333,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
Nano,3.7,6.2,55.67999999999999,57.8,12.1,1.7,2.7,51.0,1.6,2.1,59.67,0.2,0.3,20.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.5
Saidy Janko,26.475,35.275,69.49,398.9,139.0,15.5,17.725,79.28,8.775,11.55,68.36,1.525,3.6,37.0525,0.025,0.03,0.045,0.325,2.075,0.575,0.375,1.325
Tomáš Vaclík,19.64788732394366,29.253521126760564,67.89295774647887,595.0422535211268,436.7042253521127,2.5774647887323945,2.605633802816901,91.78450704225352,9.183098591549296,9.309859154929578,98.5661971830986,7.774647887323944,17.028169014084508,47.89014084507042,0.0,0.0,0.0,0.0,0.2112676056338028,0.0,0.0,0.028169014084507
Jeison Lucumí,4.0,5.5,36.35,57.5,6.5,2.5,3.0,41.65,1.5,1.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Marín,15.114285714285714,21.8,61.817142857142855,245.88571428571427,127.08571428571427,7.857142857142857,9.228571428571428,75.82857142857142,5.714285714285714,8.17142857142857,64.18857142857144,1.1714285714285717,3.1714285714285717,28.24,0.0285714285714285,0.0142857142857142,0.0085714285714285,0.2571428571428571,1.4285714285714286,0.2,0.1142857142857142,1.5714285714285714
